Fecha, Precipitación(mm), Temperatura Media(ºC), Temperatura Máxima(ºC), Temperatura Mínima(ºC), Evaporación(mm),Clave,Latitud,Longitud
2017/01/24,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/01/25,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/01/26,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/01/27,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/01/28,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/01/29,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/01/30,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/01/31,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/02/01,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/02/02,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/02/03,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/02/04,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/02/05,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/02/06,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/02/07,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/02/08,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/02/09,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/02/10,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/02/11,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/02/12,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/02/13,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/02/14,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/02/15,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/02/16,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/02/17,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/02/18,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/02/19,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/02/20,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/02/21,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/02/22,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/02/23,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/02/24,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/02/25,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/02/26,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/02/27,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/02/28,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/03/01,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/03/02,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/03/03,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/03/04,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/03/05,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/03/06,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/03/07,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/03/08,-,-,-,-,-,HIGJL,19.653889,-105.184444
